Parent,Child
116,110
110,110
110,110
110,110
110,110
110,110
102,102
102,102
102,102
102,102
102,102
102,114
114,114
114,114
114,114
114,114
114,114
136,136
136,136
136,136
136,136
136,136
136,119
119,119
104,104
104,109
109,109
106,106
106,108
108,108
121,121
121,122
122,122
122,113
113,113
113,124
124,124
124,135
135,135
135,135
134,134
134,134
134,153
153,153
153,153
145,145
145,145
145,115
115,115
115,115
150,150
150,150
150,132
132,132
132,132
133,133
133,133
133,120
120,117
117,123
123,123
126,126
126,142
142,142
162,162
162,127
127,127
127,127
131,131
131,131
131,128
128,128
128,128
151,151
151,151
151,140
140,152
152,152
152,143
143,143
143,138
138,138
138,164
164,139
139,139
149,149
149,161
161,161
170,170
170,166
166,148
148,155
155,159
159,159
179,179
179,182
182,182
175,175
175,157
157,157
154,154
154,156
156,156
156,160
160,160
160,165
165,165
165,168
168,187
187,167
167,212
212,172
172,183
183,163
163,169
169,169
180,180
180,216
216,171
171,171
176,176
176,173
173,193
193,174
174,174
177,177
177,181
181,181
178,178
178,189
189,208
208,184
184,184
184,184
184,184
184,184
184,185
185,185
185,185
185,185
185,185
185,190
190,190
190,190
190,190
190,190
190,200
200,200
200,200
200,200
200,200
200,188
188,188
188,188
188,188
188,188
188,215
215,215
215,215
215,215
215,215
215,194
194,194
194,194
194,194
194,194
194,192
192,192
192,192
192,192
192,192
192,197
197,197
197,197
197,197
197,197
197,195
195,195
186,186
186,198
198,191
191,191
191,206
206,206
206,196
196,196
196,204
204,214
214,202
202,199
199,199
199,199
209,209
209,209
209,203
203,203
203,203
207,207
207,207
207,201
201,213
213,210
210,205
205,211
