Parent,Child
81,81
100,100
100,100
100,100
100,93
93,93
93,93
93,93
170,170
170,170
170,170
170,101
101,101
116,116
116,78
78,78
78,84
84,84
84,72
72,72
72,90
90,90
90,103
103,103
103,87
87,87
87,105
105,83
83,88
88,97
97,97
91,91
91,89
89,109
109,109
99,99
99,96
96,96
145,145
145,102
102,121
121,107
107,107
107,107
107,107
107,106
106,106
106,106
106,106
106,113
113,113
113,113
113,113
113,219
219,219
219,219
219,219
219,110
110,110
110,110
110,110
110,125
125,125
125,125
125,125
125,178
178,178
178,178
178,178
178,158
158,168
168,168
166,166
166,124
124,124
124,124
122,122
122,122
122,112
112,112
112,112
111,111
111,111
111,120
120,120
120,120
120,120
134,134
134,134
134,134
134,114
114,114
114,114
114,114
127,127
127,127
127,127
127,197
197,197
197,197
197,197
144,144
144,144
144,144
144,182
182,141
141,141
117,117
117,156
156,156
156,142
142,142
142,146
146,146
146,261
261,261
261,261
261,261
173,173
173,173
173,173
173,119
119,119
119,119
119,119
137,137
137,137
137,137
137,191
191,191
191,191
191,191
211,211
211,211
211,211
211,218
218,218
231,231
231,184
184,184
126,126
126,123
123,123
123,123
163,163
163,163
163,148
148,148
148,148
241,241
241,241
241,216
216,216
216,216
179,179
179,179
179,135
135,135
135,135
131,131
131,131
131,160
160,160
160,132
132,132
132,154
154,154
154,129
129,129
128,128
128,133
133,133
133,133
149,149
149,149
149,164
164,164
164,164
161,161
161,161
161,185
185,185
130,130
130,151
151,246
246,246
246,246
246,246
206,206
206,206
206,206
206,139
139,139
139,139
139,139
192,192
192,192
192,192
192,157
157,157
157,157
157,157
177,177
177,177
177,177
177,234
234,140
140,140
140,165
165,165
165,176
176,176
176,143
143,143
193,193
193,147
147,159
159,159
159,159
159,213
213,213
213,213
213,171
171,171
171,171
171,222
222,222
222,222
222,172
172,172
172,172
172,152
152,152
225,225
225,195
195,150
150,150
162,162
162,262
262,262
262,262
262,262
153,153
153,153
153,153
153,175
175,175
175,175
175,175
187,187
187,187
187,187
187,190
190,190
190,190
190,190
181,181
181,181
181,181
181,155
155,155
155,155
155,155
214,214
214,214
214,214
214,212
212,212
212,212
212,212
209,209
209,209
209,209
209,200
200,200
200,200
200,200
256,256
256,256
256,256
256,186
186,252
252,252
201,201
201,183
183,167
167,232
232,189
189,169
169,199
199,174
174,188
188,230
230,180
180,202
202,198
198,249
249,217
217,196
196,196
228,228
228,194
194,194
194,235
235,235
235,208
208,208
208,204
204,204
220,220
220,239
239,251
251,203
203,203
203,203
215,215
215,215
215,207
207,207
207,207
210,210
210,210
210,205
205,226
226,236
236,258
258,253
253,221
221,221
221,243
243,243
243,229
229,229
229,263
263,224
224,224
224,224
233,233
233,233
233,223
223,223
223,223
227,227
227,227
227,254
254,254
237,237
237,247
247,247
240,240
240,238
238,245
245,245
245,245
242,242
242,242
242,248
248,248
248,248
250,250
250,250
250,244
244,260
260,259
259,257
257,255
